DATE ,PRCP,TEMP
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:03:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:03:40,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:03:45,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:03:50,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:03:55,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:00,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:05,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:10,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:15,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:20,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:25,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:30,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:40,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:45,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:50,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:04:55,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:00,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:05,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:10,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:15,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:20,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:25,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:30,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:40,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:45,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:50,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:05:55,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:00,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:05,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:10,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:15,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:20,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:25,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:30,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:40,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:45,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:50,1,24.7
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:06:55,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:00,1,24.8
,FALSE,FALSE
,FALSE,24.8
2024-01-18 01:07:05,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:10,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:15,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:20,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:25,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:30,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:35,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:40,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:45,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:50,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:07:55,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:00,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:05,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:10,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:15,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:20,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:25,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:30,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:35,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:40,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:45,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:50,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:08:55,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:00,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:05,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:10,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:15,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:20,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:25,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:30,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:35,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:40,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:45,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:50,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:09:55,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:00,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:05,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:10,1,24.8
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:15,1,24.6
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:20,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:25,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:30,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:40,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:45,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:50,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:10:55,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:00,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:05,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:10,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:15,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:20,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:25,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:30,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:40,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:45,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:50,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:11:55,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:00,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:05,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:10,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:15,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:20,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:25,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:30,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:40,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:45,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:50,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:12:55,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:00,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:05,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:10,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:15,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:20,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:25,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:30,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:35,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:41,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:46,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:51,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:13:56,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:01,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:06,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:11,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:16,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:21,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:26,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:31,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:36,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:41,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:46,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:51,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:14:56,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:01,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:06,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:11,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:16,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:21,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:26,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:31,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:36,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:41,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:46,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:51,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:15:56,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:01,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:06,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:11,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:16,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:21,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:26,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:31,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:36,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:41,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:46,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:51,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:16:56,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:01,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:06,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:11,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:16,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:21,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:26,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:31,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:36,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:41,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:46,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:51,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:17:56,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:01,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:06,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:11,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:16,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:21,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:26,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:31,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:36,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:41,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:46,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:51,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:18:56,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:01,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:06,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:11,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:16,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:21,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:26,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:31,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:36,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:41,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:46,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:51,1,24.5
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:19:56,1,24.2
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:01,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:06,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:11,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:16,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:21,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:26,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:31,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:36,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:41,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:46,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:51,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:20:56,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:01,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:06,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:11,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:16,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:21,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:26,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:31,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:36,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:41,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:46,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:51,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:21:56,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:01,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:06,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:11,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:16,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:21,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:26,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:31,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:36,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:41,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:46,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:51,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:22:56,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:01,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:06,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:11,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:16,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:21,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:26,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:31,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:36,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:41,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:46,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:23:51,1,FALSE
,FALSE,FALSE
2024-01-18 01:23:58,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:03,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:08,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:13,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:18,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:23,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:28,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:33,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:38,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:43,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:48,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:53,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:24:58,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:03,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:08,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:13,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:18,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:23,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:28,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:33,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:38,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:43,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:48,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:53,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:25:58,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:03,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:08,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:13,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:18,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:23,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:28,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:33,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:38,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:43,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:48,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:53,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:26:58,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:03,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:08,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:13,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:18,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:23,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:28,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:33,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:38,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:43,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:48,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:53,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:27:58,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:03,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:08,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:13,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:18,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:23,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:28,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:33,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:38,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:43,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:48,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:53,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:28:58,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:03,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:08,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:13,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:18,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:23,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:28,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:33,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:38,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:43,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:49,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:54,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:29:59,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:04,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:09,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:14,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:19,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:24,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:29,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:34,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:39,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:44,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:49,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:54,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:30:59,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:04,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:09,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:14,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:19,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:24,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:29,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:34,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:39,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:44,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:49,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:54,1,24.1
,FALSE,FALSE
,FALSE,FALSE
2024-01-18 01:31:59,1,24.1
,FALSE,FALSE
,FALSE,FALSE
